Gene.Symbol	moduleColor	GS.diagnosis	p.GS.diagnosis
55137	55137	pink	-0.156605469598073	0.435348466244131
63979	63979	turquoise	0.364648987202588	0.0614710241623531
401720	401720	darkgrey	0.0308682766144566	0.878522394349293
27145	27145	darkred	-0.192674048611456	0.33562153527905
11259	11259	pink	0.250401780620762	0.207761992371384
81608	81608	lightgreen	-0.0122084650178078	0.951807300541335
202299	202299	black	0.260449841250574	0.189493180441208
51024	51024	brown	-0.412210351491788	0.0326311398073433
161247	161247	magenta	0.104266135036988	0.604764837611071
128486	128486	turquoise	0.015302824980658	0.939612069739946
84922	84922	magenta	0.0264595946270723	0.895771393983332
24147	24147	grey60	0.347238285747533	0.0759615258074981
60681	60681	blue	-0.0577229430284375	0.774891162933356
51303	51303	green	0.445129483594798	0.0199841042909144
55033	55033	black	0.126898740061816	0.528209230064195
2280	2280	blue	-0.847358680361877	2.46737094854184e-08
2281	2281	darkturquoise	0.345321212006916	0.077704430853323
2282	2282	turquoise	0.598922913651275	0.000964184539105664
2286	2286	pink	-0.122145070039846	0.543896333487393
2287	2287	brown	-0.430773853119529	0.0248871905155052
2288	2288	midnightblue	0.320257997752863	0.103400102859505
2289	2289	brown	-0.0610014299710145	0.762457275475591
51661	51661	black	0.233981611742422	0.240127650238207
23770	23770	blue	-0.760253104069156	4.19935857575395e-06
11328	11328	blue	-0.794531379840152	7.46891120261728e-07
360132	360132	turquoise	0.517313408564613	0.00572128249024504
63943	63943	turquoise	0.401303012288477	0.0380159562864428
79147	79147	blue	-0.323203300761114	0.100088995495719
100131561	100131561	turquoise	0.366149129250085	0.0603309144191257
440915	440915	yellow	0.49186521711963	0.00916367444663567
83786	83786	darkgreen	0.219925524348229	0.270350299304163
2218	2218	turquoise	0.424328415897111	0.0273856664290627
80308	80308	turquoise	0.708808021947061	3.50142396396081e-05
201163	201163	lightcyan	-0.100014151370598	0.619650760490114
388698	388698	turquoise	0.359252864751975	0.0657109573272502
2314	2314	turquoise	0.0827192630693917	0.681668393800882
55683	55683	cyan	0.663913176435217	0.000159491839610793
55096	55096	cyan	0.782756589489216	1.39899307833491e-06
55698	55698	turquoise	0.371940905424641	0.0560827376079603
55701	55701	blue	-0.538306930308548	0.00377324603159283
286042	286042	turquoise	0.654070917130073	0.000215177192630533
55228	55228	red	0.590623790704871	0.00118077082175847
55258	55258	blue	-0.645224078278698	0.000279146563883863
79951	79951	tan	-0.607589177254962	0.000775670792235127
80052	80052	yellow	0.169171723500506	0.398919991331713
79584	79584	turquoise	0.761036715956094	4.04976867862906e-06
65095	65095	blue	-0.729040444231769	1.60881448381681e-05
80094	80094	grey60	0.720622680936392	2.24139643181031e-05
79899	79899	cyan	0.596039929088212	0.0010351452595555
84931	84931	turquoise	0.645135893213898	0.00027986025607943
390928	390928	turquoise	0.393659758104673	0.0421949453247123
641928	641928	pink	0.435913938754262	0.023030260620638
54826	54826	lightgreen	-0.139230854671207	0.48855023428733
54848	54848	turquoise	0.536658694832635	0.0039023347183955
54867	54867	brown	-0.596430166810577	0.00102528266088297
54502	54502	midnightblue	0.266937980198379	0.178305181540686
54891	54891	blue	-0.659404010084059	0.00018318977369207
55652	55652	blue	-0.615805186010471	0.000627429717415763
55006	55006	blue	-0.701458514880043	4.57202311043451e-05
54621	54621	darkgreen	0.309342273497848	0.116386196360649
55020	55020	black	0.45415337971652	0.0173290791274753
79917	79917	green	0.390756110635275	0.0438749243275592
64772	64772	lightgreen	-0.0849877724286621	0.67340677067924
80164	80164	darkgrey	-0.324454887227411	0.0987062354660822
401237	401237	turquoise	0.334399524461294	0.0882228942114984
79854	79854	turquoise	0.297385882886036	0.131948211799174
79887	79887	green	0.211633427638523	0.289278225585581
80154	80154	magenta	0.107811175977617	0.592470375582391
84197	84197	darkgreen	-0.330529281728726	0.0921976759362208
79640	79640	turquoise	0.275614671978872	0.164076073337372
222256	222256	pink	-0.0308755985845932	0.878493789877816
124923	124923	turquoise	0.473093367764834	0.0126925730728006
148231	148231	turquoise	0.681198698146807	9.17425489005702e-05
401109	401109	black	0.160035335452101	0.425231240999447
400710	400710	yellow	0.298606229013999	0.130293963665648
400931	400931	blue	-0.239762844749014	0.228373356883764
374664	374664	blue	-0.619238440536466	0.000573214352233171
158763	158763	turquoise	0.423562042263056	0.0276957766823916
375190	375190	turquoise	0.141666464438283	0.480900057326509
150244	150244	yellow	0.581500664499686	0.00146631567357747
148930	148930	pink	-0.275419477579659	0.164387067042693
148811	148811	turquoise	0.204894590611127	0.30526231474947
440321	440321	grey	0.0105414110390957	0.958381918536171
127731	127731	turquoise	0.679915734201169	9.57056759854972e-05
401172	401172	turquoise	0.559636441403274	0.00240371365544897
285093	285093	turquoise	0.430259452476319	0.0250795309882207
644873	644873	purple	-0.133294289196051	0.507451443872488
285759	285759	turquoise	0.613343481616754	0.000669005128971844
284131	284131	lightyellow	0.202751602119775	0.310458310285655
284297	284297	green	0.30992932621777	0.115658623010148
255031	255031	turquoise	0.421616419670682	0.028495839841374
400765	400765	turquoise	0.690727570430449	6.65716132922336e-05
400629	400629	tan	-0.125057990848981	0.534257937577516
649446	649446	turquoise	0.179150402161123	0.371263855973059
150291	150291	turquoise	0.531202684094253	0.00435681815823588
401114	401114	turquoise	0.742546755346983	9.20784099126284e-06
284071	284071	midnightblue	0.266605692647234	0.178866700025874
283847	283847	turquoise	0.75248584338718	5.97322220720622e-06
168455	168455	blue	-0.580153808876528	0.00151315290511808
284358	284358	turquoise	0.244353926002753	0.219317482287384
283860	283860	turquoise	0.606045873933361	0.000806679622586919
222183	222183	turquoise	0.0629512536425996	0.755089414119896
201931	201931	pink	0.219962445782912	0.270267847119704
255180	255180	red	0.378637203497771	0.0514664083575665
374650	374650	turquoise	0.454656827041044	0.0171899515148515
163742	163742	turquoise	0.611857616997433	0.000695244374792787
401217	401217	turquoise	0.745437072426451	8.13536539801638e-06
284085	284085	magenta	0.10569573872832	0.599793942525129
285962	285962	blue	-0.235359987522512	0.237289535842564
440200	440200	yellow	0.178704388634692	0.372475584774326
399886	399886	turquoise	0.793866816424275	7.74642079779999e-07
401136	401136	yellow	0.737592705861414	1.13430994375992e-05
389337	389337	purple	-0.00313851021512811	0.987604175325718
401260	401260	turquoise	0.619061034063272	0.000575912170166151
400870	400870	yellow	0.186038406849099	0.352843395638489
401011	401011	turquoise	0.618554116094429	0.000583682012026104
399923	399923	yellow	0.559393972089597	0.00241647250465882
400844	400844	turquoise	0.749544935122239	6.80323379893103e-06
401271	401271	red	0.729305700134569	1.59177983073259e-05
401388	401388	blue	-0.525841103677156	0.00484649701307734
388182	388182	turquoise	0.653314667016284	0.000220089414985047
401105	401105	darkgreen	-0.216201324920923	0.278750273468411
645644	645644	turquoise	0.628824017546745	0.000442884796836181
400892	400892	turquoise	0.572676467585342	0.00179738392864878
400077	400077	red	0.865064129194444	5.84227948633157e-09
401253	401253	turquoise	0.793877739613858	7.74178538028329e-07
642316	642316	turquoise	0.722369537224519	2.09438121301368e-05
399563	399563	turquoise	0.311185953550434	0.114112486926382
389690	389690	turquoise	0.717936718212111	2.48542246220091e-05
400797	400797	turquoise	0.0723584338083252	0.719845702574227
401024	401024	turquoise	0.557082863607794	0.00254102928688028
643365	643365	darkred	0.0423421221159068	0.833902628393969
401080	401080	turquoise	0.68225421703415	8.85915953295401e-05
641737	641737	grey60	0.757125652494251	4.84698803611586e-06
392490	392490	tan	-0.136298972916087	0.497840158838149
399833	399833	blue	-0.191159938565879	0.339505706416366
401278	401278	turquoise	0.125221758262581	0.533718470611571
643853	643853	pink	-0.181578143515045	0.364708523586725
400624	400624	turquoise	0.085083717353232	0.673058157120831
400867	400867	grey60	0.784175982852783	1.29972004849239e-06
400242	400242	turquoise	0.707055876907802	3.73405511945332e-05
400511	400511	turquoise	0.810290620860236	3.01914460932962e-07
400754	400754	turquoise	0.642062009723015	0.000305760221142301
402483	402483	blue	-0.74293052654283	9.05851944382091e-06
441140	441140	turquoise	0.527116482344468	0.00472597637131239
399844	399844	turquoise	-0.318970436966313	0.104872966595548
401120	401120	darkturquoise	0.231213923190798	0.245893949472006
401191	401191	turquoise	0.601202236557886	0.00091110901007547
389152	389152	grey	0.00699238592032286	0.972387083866341
400932	400932	turquoise	0.365409518433476	0.0608909463847523
649598	649598	turquoise	0.444052612567307	0.0203220516973198
389763	389763	yellow	0.56242369618123	0.00226114790142566
389064	389064	turquoise	0.708271393144202	3.57126305026421e-05
401554	401554	blue	-0.693046851154361	6.14614692107844e-05
440865	440865	turquoise	0.44558850512192	0.0198414580322396
112937	112937	turquoise	0.617409314481586	0.000601566368294622
206338	206338	yellow	0.76413632884413	3.5037759490181e-06
440465	440465	blue	-0.393156969144764	0.042482132419475
2316	2316	blue	-0.54368712732164	0.00337688008282116
2317	2317	darkgrey	-0.379995669138296	0.0505674035731629
2318	2318	brown	-0.479508060115841	0.0113779181492343
10211	10211	salmon	0.395545290895028	0.0411316485246381
2319	2319	red	0.672085601024513	0.000123345218607749
23769	23769	turquoise	0.392439776365157	0.0428944657511004
23768	23768	grey	0.0582394452612287	0.772928607793673
23767	23767	black	0.378465454874373	0.0515809559413511
2322	2322	yellow	-0.0188157796196176	0.925783348069335
2323	2323	black	0.507378758194689	0.00690529072158662
2324	2324	blue	-0.451917342900275	0.0179582466461034
28982	28982	blue	-0.610197827216709	0.000725610652614566
55640	55640	red	0.596052847255461	0.00103481746273097
84256	84256	green	0.084392139059359	0.675572461266065
114984	114984	darkgreen	0.0646967876997142	0.748511181481502
342184	342184	turquoise	0.267019910068274	0.178166921148482
752	752	blue	-0.506937635524079	0.00696231918660115
91010	91010	greenyellow	-0.0186468692281676	0.926447812875236
2326	2326	turquoise	0.571048846242898	0.00186500940746374
2327	2327	black	0.747697723490745	7.37595922181393e-06
2328	2328	royalblue	-0.16701903494098	0.405034969288111
2329	2329	midnightblue	0.140251643573805	0.485336494843981
2330	2330	brown	-0.695253603328368	5.69253418856346e-05
388714	388714	turquoise	0.553225390590584	0.0027611954127921
116123	116123	turquoise	0.551918458046668	0.00283940174505903
2331	2331	turquoise	0.120350199873893	0.549875393607861
2335	2335	brown	-0.511585167049531	0.00638097063850881
64122	64122	blue	-0.818696854979533	1.79874808182671e-07
79672	79672	green	0.396828557299044	0.0404202427480617
23048	23048	red	0.810569773106108	2.9688815454946e-07
54874	54874	greenyellow	0.0289241050219244	0.886122776599673
23360	23360	greenyellow	-0.368747145735778	0.0583953924255863
84624	84624	turquoise	0.365236628115724	0.0610224393710399
22862	22862	blue	-0.632958216645395	0.000395211438676882
64778	64778	brown	-0.708680397992698	3.51792246244381e-05
64838	64838	brown	-0.513931664687476	0.00610337112116377
252995	252995	green	0.504579675566319	0.00727392826634586
163479	163479	turquoise	0.622326645010987	0.000527986785485182
54752	54752	pink	-0.18656999829584	0.351444726915467
96459	96459	blue	-0.769590590267517	2.7011224329748e-06
57600	57600	blue	-0.725769559688964	1.83265349356483e-05
2339	2339	pink	0.261283053383744	0.188029884766815
2342	2342	cyan	0.556917224807196	0.00255016393943764
2346	2346	blue	-0.77057527865557	2.57526122148336e-06
2348	2348	turquoise	0.651531098633715	0.000232067129332854
2350	2350	cyan	0.275586341802066	0.164121184602035
390243	390243	turquoise	0.614301103403116	0.000652555241682319
2353	2353	turquoise	0.288793067644232	0.144030696515941
2354	2354	lightgreen	0.0678504255449011	0.736670090767654
8061	8061	turquoise	0.454501362811653	0.0172328156146651
2355	2355	blue	-0.704812270662285	4.05194578086966e-05
3169	3169	greenyellow	0.0213383205232911	0.91586612038113
3170	3170	black	0.253859778389517	0.201344552854088
3171	3171	green	0.540947608891591	0.00357401605546896
2296	2296	red	0.793528945304216	7.89104238633167e-07
2303	2303	turquoise	0.377049482687489	0.0525329819063938
2297	2297	turquoise	0.258215131229914	0.193456628646762
2306	2306	green	0.469896046520181	0.0133935027394878
27022	27022	turquoise	0.468892436869268	0.0136200214711061
2298	2298	turquoise	0.335551779442855	0.0870649353063463
286380	286380	turquoise	0.437894563378375	0.022345570075552
387054	387054	turquoise	0.650991043067088	0.000235805184887717
653427	653427	turquoise	0.58400122226089	0.00138267160649272
653404	653404	turquoise	0.551101037317887	0.00288927338344074
2304	2304	turquoise	0.233964549334229	0.240162922259926
2301	2301	yellow	-0.070897444762569	0.725284770388438
2299	2299	yellow	-0.233023854566047	0.242112863346614
399823	399823	yellow	0.33800344029585	0.0846394739286159
344167	344167	blue	-0.315284581408185	0.109175661995737
2302	2302	turquoise	0.0528129893175186	0.793613381765528
55810	55810	lightyellow	0.787903728719448	1.06846594835292e-06
22887	22887	salmon	0.73538937209222	1.24273641359053e-05
221937	221937	blue	-0.446632774478256	0.0195200435366441
3607	3607	blue	-0.768772802499962	2.8098199921187e-06
668	668	turquoise	0.358815947954743	0.0660639101500625
2305	2305	green	0.284988857838257	0.149626493971355
3344	3344	red	0.816094955261837	2.11735108839376e-07
121643	121643	turquoise	0.575110893807455	0.00170018245211284
2308	2308	green	0.309390621603457	0.116326148176796
2309	2309	turquoise	-0.151129098853532	0.45176909711192
4303	4303	black	0.737771603059507	1.12588917845022e-05
27086	27086	blue	-0.400146735791562	0.0386260429647643
93986	93986	blue	-0.651676502545034	0.000231069644423396
50943	50943	tan	-0.571678046791146	0.00183861165843657
116113	116113	darkgreen	-0.139669059278523	0.487169321919854
94234	94234	tan	0.045978425667815	0.819859175296446
283150	283150	tan	0.031593895350888	0.875688375433689
139628	139628	yellow	0.398759423855448	0.0393683029342643
55572	55572	red	0.779662685173327	1.63940063789366e-06
80020	80020	lightgreen	-0.175920675761008	0.380090202653121
2307	2307	turquoise	0.550399396135139	0.00293267716829087
2356	2356	tan	-0.266881516530183	0.178400510153543
8790	8790	tan	-0.155826681780251	0.437663701796721
2357	2357	blue	-0.156746124407662	0.434931026008374
2359	2359	green	0.0023403876588142	0.990756276260728
27315	27315	magenta	0.135584406033611	0.500117617840571
2475	2475	brown	-0.221534707232732	0.266771720288153
80144	80144	turquoise	0.219257151328005	0.271845694365126
10023	10023	turquoise	0.331742097741177	0.0909378564409829
23401	23401	greenyellow	0.0594492214950263	0.768337167853465
158326	158326	turquoise	0.618459687547969	0.000585139436053496
341640	341640	yellow	0.0243193149039199	0.904162445557316
23413	23413	turquoise	0.363410545892302	0.0624247919602317
2483	2483	black	0.824302661180164	1.25462333927353e-07
441581	441581	yellow	0.769712173491565	2.68528861376142e-06
100288801	100288801	turquoise	0.616253437511047	0.000620106774571543
2444	2444	brown	-0.59505665748543	0.00106036145417347
79981	79981	yellow	0.481676888711584	0.0109599334018993
257019	257019	yellow	0.133226640337309	0.507668884011325
55691	55691	green	0.393311372255111	0.0423937746937457
84978	84978	turquoise	0.375977856669624	0.0532626052928231
122786	122786	lightcyan	-0.517907307130261	0.00565631414000009
90167	90167	yellow	-0.0483270050791206	0.810817382339379
22844	22844	turquoise	0.505517777458313	0.00714857925622097
143162	143162	turquoise	0.494773361723009	0.00869871821635513
728798	728798	turquoise	0.550041648238293	0.00295502147277854
