logFC	AveExpr	t	P.Value	adj.P.Val	B	entrez_id	names	condition	id	up-sig	down-sig	not-changed	total	description	source	NES_score	setSize	NES_score_condition
28989	-1.10634782280595	6.08335072171721	-3.82041243948254	0.000658645758970319	0.00277833186367135	-0.91460672175989	28989	28989	2										
10928	1.51778237195675	7.59169295390941	3.82026546963799	0.00065890516709087	0.0027787408488879	-0.914986657398184	10928	10928	1										
26022	-1.72692740475879	6.47164227555314	-3.81896146791875	0.00066121116705776	0.00278777841077717	-0.918357464066808	26022	26022	2										
80975	1.68624588061936	6.61735163197498	3.81846007107562	0.00066209993779906	0.00279083771218653	-0.919653463336236	80975	80975	1										
2825	0.988093924287722	7.91443861412394	3.81712424775872	0.00066447351071019	0.00280015259933427	-0.923106006003001	2825	2825	0										
84267	-1.71095025090779	8.14750421231634	-3.81660308171404	0.000665401805409277	0.00280337386244475	-0.924452897578417	84267	84267	2										
253832	-1.44227251915094	8.7979252752444	-3.81628755856876	0.000665964427653159	0.00280505332061248	-0.925268301201559	253832	253832	2										
10381	2.65077881312375	8.03995108399508	3.8161656440022	0.000666181943092159	0.00280527871407961	-0.925583358185452	10381	10381	1										
400754	2.05976171709548	8.32991404761686	3.81517631522563	0.000667949638050305	0.00281203016461986	-0.928139906884691	400754	400754	1										
196385	1.30423573111184	5.91383826251503	3.81167556437958	0.000674241553741875	0.00283782031908336	-0.937184589980466	196385	196385	1										
8685	-1.48694130296854	10.317411258518	-3.81140282306423	0.000674734179243681	0.00283919511339807	-0.937889144597889	8685	8685	2										
83744	-1.13634979173989	6.27058809666909	-3.81115330917057	0.000675185159610335	0.00284025746957305	-0.93853368327969	83744	83744	2										
51566	-0.831891425036437	8.00296319691894	-3.8110794318142	0.00067531874473859	0.00284025746957305	-0.938724519025664	51566	51566	0										
9662	1.72486185467374	7.36356869173124	3.80961685675984	0.000677968701137907	0.00285070172885052	-0.94250231609672	9662	9662	1										
64318	1.42623719826806	6.66720838238803	3.80900452003137	0.000679081176130432	0.00285414844663748	-0.944083830111324	64318	64318	1										
57521	-1.5166099685358	6.62143965511106	-3.80898199198629	0.00067912213842821	0.00285414844663748	-0.944142012920992	57521	57521	2										
408029	2.59646012341	6.57595984041415	3.80863717348495	0.000679749416634344	0.00285608297016223	-0.945032556254181	408029	408029	1										
10811	2.35088778527764	10.5093864386284	3.8083499853427	0.000680272288651169	0.00285694119781388	-0.945774241252417	10811	10811	1										
9528	1.35993319966151	11.7222901866646	3.8083415113894	0.000680287722811805	0.00285694119781388	-0.945796125603465	9528	9528	1										
492311	1.21817349303273	6.7354058091203	3.80757760071383	0.0006816804903576	0.00286145287053801	-0.947768894062849	492311	492311	1										
5218	-1.36385374946893	6.6701836143088	-3.80756877041784	0.000681696606105956	0.00286145287053801	-0.947791697206197	5218	5218	2										
26985	-1.06514781462064	8.44772702232916	-3.80714660767874	0.000682467509765433	0.00286398595548031	-0.948881860358788	26985	26985	2										
65220	-1.4273584449571	7.90799853683272	-3.80653223321222	0.000683590930733682	0.00286799677954369	-0.950468308414305	65220	65220	2										
6767	1.7046741601543	10.7621236851006	3.80635037887936	0.000683923809055169	0.00286868973857005	-0.950937880018492	6767	6767	1										
6926	-0.882014313535314	6.99719791419433	-3.80553493161156	0.00068541840778281	0.00287425395075385	-0.953043382959606	6926	6926	0										
124936	-1.16754660275966	8.45815522664819	-3.80517062040224	0.000686087169878923	0.00287635319626936	-0.953983995926075	124936	124936	2										
3431	0.980361486297095	8.33848993268115	3.80479941184129	0.000686769249504839	0.00287850723175209	-0.954942387468669	3431	3431	0										
29901	1.62477838727185	8.92770053210707	3.80375255593255	0.000688696374696635	0.00288587738588583	-0.957645013614846	29901	29901	1										
81027	1.42066349180814	6.69249607775148	3.80311347161171	0.000689875443279171	0.00288985040054165	-0.959294794949173	81027	81027	1										
54831	2.55315007500826	7.67690348074049	3.80305554860557	0.000689982404899859	0.00288985040054165	-0.959444317451852	54831	54831	1										
56160	-1.08364527904131	6.2584846525289	-3.80213631685217	0.000691682045825815	0.002896259827136	-0.961817125388669	56160	56160	2										
338761	2.68598069775477	7.56226168069779	3.8020335216909	0.000691872366244003	0.00289634772995685	-0.962082458540395	338761	338761	1										
4548	1.29167823083608	7.76606776731338	3.80190901304874	0.000692102956708588	0.0028966041288232	-0.962403835083116	4548	4548	1										
9033	0.775198543876553	5.5376058781915	3.80107807789838	0.000693643776511083	0.00290234266076861	-0.96454852391718	9033	9033	0										
2917	1.09578357736799	6.1000882888919	3.80072668907952	0.000694296372264476	0.00290436278982242	-0.965455432288552	2917	2917	1										
11131	1.89202968725855	9.21489482864237	3.79971084290819	0.000696186368833308	0.00291155692882487	-0.968077104092966	11131	11131	1										
54921	-1.1431859604632	8.24600454806883	-3.79951601742772	0.000696549418785947	0.00291236318952179	-0.968579879349078	54921	54921	2										
9806	1.56300054535751	8.50974336476829	3.79879980738633	0.000697885640574186	0.00291719047457277	-0.970428091421542	9806	9806	1										
554226	2.47491705710316	6.63556536496448	3.79871445301328	0.000698045051881109	0.00291719047457277	-0.970648344728485	554226	554226	1										
84519	1.8194000381372	7.00527273653911	3.79844058281566	0.000698556783381885	0.00291861596965001	-0.971355044303098	84519	84519	1										
5832	1.89237077900271	8.26573638503159	3.79729039813282	0.000700709931324066	0.00292689703914485	-0.974322822446401	5832	5832	1										
23512	1.29158454485784	11.107813445878	3.79669910644556	0.000701819353695745	0.00293081544066546	-0.975848397438334	23512	23512	1										
64064	2.48440266428744	9.44222733491243	3.79646883349928	0.000702251872070193	0.00293190585105215	-0.976442497459849	64064	64064	1										
64375	1.94771630116417	9.76647487061893	3.79547102787026	0.000704129048328984	0.00293902571294956	-0.979016683670372	64375	64375	1										
5455	1.63770029118521	5.57992230168734	3.7952273040835	0.000704588311747856	0.00294022519454674	-0.979645420682691	5455	5455	1										
646450	2.01990060740433	7.23153408480973	3.79470058076494	0.000705581848536893	0.00294344189276402	-0.981004170304027	646450	646450	1										
51020	0.834101066604283	12.1065095418032	3.79463623510694	0.00070570331495032	0.00294344189276402	-0.98117015392143	51020	51020	0										
8204	-0.948727222783174	6.82944061988033	-3.79387482301015	0.000707142198418341	0.00294840974243409	-0.983134194697215	8204	8204	0										
864	1.80738318038453	8.79738401277855	3.79382341639929	0.000707239447657323	0.00294840974243409	-0.983266791998044	864	864	1										
220047	1.17953424720223	5.36446893404637	3.79373248912643	0.000707411492718475	0.00294840974243409	-0.983501326773363	220047	220047	1										
7037	2.02803904944774	7.70162735906535	3.79284249822886	0.00070909762083012	0.00295471737010943	-0.98579684376365	7037	7037	1										
51263	-1.08532162456592	6.61998498909869	-3.79205589050957	0.000710591154217349	0.00296021960372327	-0.987825563888188	51263	51263	2										
3445	1.1854926763369	5.64830203152868	3.79188908239778	0.000710908267926742	0.00296081955755708	-0.988255757000426	3445	3445	1										
127391	1.83744361768245	6.59655920028258	3.79176064846472	0.000711152523913402	0.00296111585237068	-0.988586980088558	127391	127391	1										
57326	-2.17867496574283	8.54198485378154	-3.79131865014189	0.00071199374443514	0.00296389705489488	-0.989726838416245	57326	57326	2										
9656	0.807293830315789	10.1034214279056	3.7911434336903	0.00071232748917152	0.00296456489106541	-0.990178687808057	9656	9656	0										
548593	-1.53230436233291	8.04131006915757	-3.79104941663949	0.000712506631814446	0.00296458913577867	-0.990421136841012	548593	548593	2										
92292	-1.06669885828931	5.96686626421709	-3.79085596202308	0.000712875384011044	0.00296540210202065	-0.990920007087508	92292	92292	2										
55793	-1.11741082171607	7.57851570296225	-3.79060910802996	0.000713346193905916	0.00296663910691969	-0.99155656878072	55793	55793	2										
1832	-1.38668497565172	8.0531607053276	-3.79033160165697	0.000713875828068735	0.00296812008729113	-0.9922721576605	1832	1832	2										
56990	-1.12585433644407	7.23996759666794	-3.78968702129772	0.000715107523851724	0.00297251863802764	-0.993934232548049	56990	56990	2										
100129055	0.955558260335366	6.51722393565633	3.78935157743217	0.000715749327792325	0.00297446361804852	-0.994799151053447	100129055	100129055	0										
124538	1.8998436122865	6.35660566169756	3.78876854208711	0.000716866187598461	0.00297838137937131	-0.996302407819582	124538	124538	1										
8574	0.890844681702688	11.2752570082766	3.78849748927306	0.000717385994848481	0.0029791226053379	-0.9970012455455	8574	8574	0										
6541	1.39449716134985	6.20982093495078	3.78849387595943	0.000717392926710718	0.0029791226053379	-0.997010561406045	6541	6541	1										
83877	1.48713479034187	7.07557056575273	3.78769676021206	0.000718923732486393	0.00298475496217955	-0.999065618191406	83877	83877	1										
166863	1.88994040910014	6.77110534204043	3.7872493577035	0.000719784336211572	0.00298760278352316	-1.00021901226265	166863	166863	1										
339344	2.38583433023278	10.5836494363269	3.78668377932591	0.000720873698579688	0.00299139849932207	-1.0016769979242	339344	339344	1										
394	-1.13828575702317	6.00506087569133	-3.78601281594898	0.000722168132729833	0.00299604315070187	-1.00340656040051	394	394	2										
10484	-1.56501465612565	7.60871697965132	-3.78494072411674	0.000724241146017299	0.00300391484059794	-1.00616991715329	10484	10484	2										
5954	0.648590677387814	13.5144715463509	3.78432932087695	0.000725425967032309	0.00300809967662731	-1.00774571796538	5954	5954	0										
130560	1.47251652596247	7.42086426659897	3.78417436957476	0.000725726543456009	0.00300856255801109	-1.00814506872874	130560	130560	1										
26974	0.83028520641591	5.79665413061098	3.78409045633089	0.000725889370178998	0.00300856255801109	-1.00836133328159	26974	26974	0										
55577	-1.01094793956032	6.09502663924761	-3.78348594743959	0.000727063425053395	0.00301269861568273	-1.00991925156958	55577	55577	2										
221908	-1.89844014793803	7.28478371041377	-3.783135506187	0.000727744888470501	0.00301421231672064	-1.01082235891871	221908	221908	2										
60592	-1.70256003258458	7.26771220614311	-3.78311685881693	0.000727781167381249	0.00301421231672064	-1.01087041350567	60592	60592	2										
4185	1.98379797475839	7.09482234361559	3.7828939855151	0.00072821490959055	0.00301527863194054	-1.01144475579403	4185	4185	1										
80316	1.24741270178985	5.90627251637635	3.78257580781476	0.000728834565008253	0.00301688168749496	-1.01226467748645	80316	80316	1										
79033	-0.903689721714976	9.70979896935855	-3.7825140959323	0.000728954809378349	0.00301688168749496	-1.01242370209414	79033	79033	0										
11100	0.930674043348526	9.02122328332031	3.7822017463576	0.00072956371366973	0.00301867134066781	-1.01322857899799	11100	11100	0										
54577	-1.08705048010532	6.77513192103073	-3.78197520525436	0.000730005651058243	0.00301918423461591	-1.01381232710123	54577	54577	2										
1395	2.06617076706624	6.01296369800738	3.78195724995131	0.000730040689527706	0.00301918423461591	-1.01385859360036	1395	1395	1										
221584	1.66918081081108	6.63609440663281	3.78128163896332	0.00073136029004373	0.00302391050548658	-1.01559942868235	221584	221584	1										
144233	1.89184680111253	9.12805257502643	3.78080789200417	0.000732287000299406	0.00302701042535557	-1.01682006378135	144233	144233	1										
730012	2.03748145672609	6.48102030985308	3.77969353911268	0.000734471343826689	0.00303530619380418	-1.0196910586942	730012	730012	1										
1310	1.36910565878208	6.16853847787884	3.77950670231285	0.000734838202060806	0.00303608875513287	-1.02017239399876	1310	1310	1										
8425	-1.3785329619579	11.4879357602692	-3.77901472918019	0.000735805058832261	0.00303853465989372	-1.02143979473799	8425	8425	2										
151525	1.2305075101711	5.99582498624167	3.77895761114085	0.000735917391311206	0.00303853465989372	-1.02158693636837	151525	151525	1										
79901	-0.993656376673371	7.9363450909465	-3.77893436390387	0.000735963115810564	0.00303853465989372	-1.02164682330634	79901	79901	0										
9315	-1.06998574189439	11.0479113565137	-3.77773946525346	0.000738317078040523	0.00304751776541582	-1.02472482587121	9315	9315	2										
9811	-1.11547871811046	7.84683229130108	-3.77763350873089	0.00073852616812198	0.00304764538135741	-1.02499774952809	9811	9811	2										
29906	2.21502868502732	7.93684173331985	3.77723645088535	0.000739310219808443	0.0030501450337249	-1.02602047204623	29906	29906	1										
55573	-1.01146328356612	10.4873238387033	-3.77683716004972	0.00074009950088673	0.00305266505007657	-1.02704891075874	55573	55573	2										
83699	1.8063307129115	9.89581888440203	3.77660445165073	0.000740559876863527	0.00305278626619857	-1.02764827282461	83699	83699	1										
811	-1.12518013412813	6.7405429991408	-3.77657246665939	0.000740623175866389	0.00305278626619857	-1.02773065219253	811	811	2										
10535	1.527279898309	6.6167696814292	3.77655168353637	0.000740664308957853	0.00305278626619857	-1.02778418031793	10535	10535	1										
7249	-1.64000901565749	8.57663914781744	-3.77605723102294	0.000741643567161909	0.00305550397451113	-1.02905764271491	7249	7249	2										
29893	1.11748261591055	6.65951548803931	3.77603837246576	0.000741680941372126	0.00305550397451113	-1.02910621184723	29893	29893	1										
81545	-0.730018835563067	10.0514625296927	-3.77568084122712	0.000742389851065199	0.00305768803334222	-1.03002699803057	81545	81545	0										
91966	1.69699539978139	9.65808741460699	3.77526860828168	0.00074320804438517	0.0030603210397709	-1.03108862761277	91966	91966	1										
79885	-1.09807931343886	5.96008338939763	-3.77494190330474	0.000743857108792348	0.00306225652127391	-1.03192996880658	79885	79885	2										
